driverId,constructorId,circuitId,statusId,grid,driver_experience,constructor_experience,driver_age,year,positionOrder,driver_avg_position,constructor_avg_position
647,6,20,5,6,13,1752,35,1953,17,3.0,8.8
566,105,14,64,17,7,63,35,1958,18,11.4,8.4
341,187,30,5,7,12,1,36,1970,15,15.2,2.0
156,25,22,11,16,30,350,32,1988,12,21.0,22.0
16,10,13,1,11,11,22,26,2009,11,15.6,13.2
117,1,21,11,24,199,1012,25,1980,7,10.2,13.4
1,131,11,1,7,300,540,37,2022,2,3.0,6.0
24,5,5,20,18,35,130,26,2006,20,12.0,11.8
117,1,20,1,2,141,897,29,1984,1,11.8,6.0
138,25,7,13,13,20,266,37,1990,11,16.0,13.6
17,9,11,1,10,207,312,36,2013,4,4.2,6.4
22,24,18,22,11,207,66,24,1997,20,13.6,14.4
55,15,1,5,12,50,240,33,1998,11,9.6,11.8
140,52,38,12,19,100,24,27,1983,14,17.4,17.4
14,1,17,1,9,87,209,33,2004,9,6.6,7.2
578,118,13,6,9,22,62,26,1955,12,13.4,16.0
37,21,20,6,22,69,118,28,1999,12,15.2,17.2
808,4,11,11,12,29,570,26,2011,12,12.2,15.4
89,29,25,20,26,1,35,31,1995,16,12.0,12.4
238,32,45,1,2,6,534,34,1978,2,7.6,11.2
815,211,24,11,10,177,40,29,2019,7,8.2,12.6
22,6,6,1,4,146,292,29,2001,2,9.2,8.4
37,21,7,4,9,46,72,29,2000,17,17.2,14.8
112,33,27,11,17,44,159,35,1989,9,21.6,19.0
86,18,22,81,20,5,335,38,1996,20,16.4,14.6
254,58,45,5,24,4,87,30,1977,19,16.5,18.4
2,2,6,14,12,22,44,31,2008,14,5.2,5.0
58,18,14,13,22,19,294,21,1997,14,17.2,14.4
119,3,27,4,2,29,602,38,1992,19,6.2,4.8
475,87,20,11,12,65,79,23,1953,6,13.0,14.0
3,131,69,1,17,126,154,27,2012,13,17.2,16.0
817,1,14,44,4,225,1817,33,2022,17,13.0,11.6
669,141,13,14,18,11,4,37,1952,10,14.2,16.0
346,167,46,12,12,55,40,31,1967,4,10.8,8.4
22,17,25,51,10,240,340,22,1995,17,13.4,12.8
32,19,2,11,13,31,3,21,2004,10,8.6,16.333333333333332
177,59,14,5,23,111,12,30,1979,16,14.4,14.4
23,3,11,1,2,77,238,28,2003,4,5.8,6.0
177,3,42,1,8,40,886,35,1984,1,12.6,12.0
177,3,10,11,9,73,952,33,1982,3,7.8,7.2
200,21,10,1,17,18,520,33,1980,8,11.4,10.0
64,15,20,12,15,5,185,30,2000,7,14.8,13.4
501,105,65,1,5,25,110,36,1957,3,9.6,8.2
5,205,6,12,17,76,48,29,2011,14,18.2,19.4
137,34,38,69,3,151,291,29,1982,19,9.8,8.8
401,94,6,95,14,1,0,27,1964,16,20.0,10.0
187,34,18,3,7,92,397,30,1977,11,11.2,12.4
589,154,67,80,12,11,39,52,1951,18,13.6,12.2
822,3,11,11,10,67,1318,26,2016,9,8.8,14.4
306,66,39,1,9,24,91,36,1973,5,16.0,12.6
18,11,19,3,7,61,88,26,2006,15,12.6,12.2
221,25,40,6,13,20,638,33,1978,17,6.0,6.6
50,18,8,14,19,9,92,31,2003,16,14.0,12.6
653,135,19,109,27,4,3,21,1951,16,11.0,22.0
644,105,13,12,11,2,262,25,1954,7,7.5,9.0
8,6,15,1,5,246,2087,36,2016,4,6.0,5.4
832,6,22,1,6,178,2377,29,2023,6,7.2,6.2
14,1,21,1,2,159,352,28,1999,2,9.2,11.4
66,7,13,11,13,13,273,32,2002,9,15.6,12.6
394,6,14,62,16,1,1366,31,1966,10,10.0,7.0
23,7,4,40,6,22,115,30,2006,20,9.6,12.6
95,6,9,6,1,45,654,36,1990,15,9.4,5.4
386,66,53,12,10,37,449,31,1962,3,12.4,17.8
18,22,8,32,17,147,18,21,2001,16,13.0,15.8
304,187,30,1,3,63,30,32,1969,3,9.0,11.2
15,7,2,1,2,1,3,34,2009,4,3.0,3.3333333333333335
30,6,13,4,4,144,404,29,1998,10,2.2,7.6
842,213,71,1,9,56,19,24,2020,9,9.8,9.0
110,48,14,83,18,102,43,29,1988,18,18.2,18.2
103,33,21,8,13,31,107,25,1990,13,22.8,18.0
250,204,45,11,11,6,33,31,1976,6,12.2,15.2
835,4,22,11,18,36,660,26,2017,12,13.2,13.6
65,15,9,10,9,57,288,33,1997,17,10.2,10.6
17,9,14,1,3,30,61,32,2008,8,11.6,12.8
256,70,39,3,19,9,6,26,1976,20,18.4,18.6
30,22,11,41,4,238,316,23,1992,12,6.6,3.4
79,33,29,24,26,96,94,29,1992,18,14.0,18.6
99,39,9,5,26,37,42,28,1990,19,31.2,28.0
155,15,2,1,10,22,475,24,2011,7,12.0,15.6
328,37,38,8,8,43,494,31,1970,14,7.0,11.0
832,6,18,1,3,138,2297,27,2021,6,6.0,5.2
15,17,10,9,10,150,162,27,2001,11,14.2,11.6
87,27,30,11,8,31,99,26,1993,3,14.8,10.8
822,131,75,1,1,160,479,31,2021,3,10.2,5.0
199,34,20,1,6,116,494,32,1974,3,13.6,15.8
830,9,80,1,5,206,783,27,2024,5,3.4,9.0
62,18,22,20,20,12,137,26,2002,16,14.6,15.2
18,16,7,1,2,94,49,24,2004,3,3.6,10.0
179,52,10,14,24,24,13,29,1984,9,16.6,20.4
87,25,18,20,12,15,130,27,1994,18,10.4,9.0
15,4,7,3,8,113,229,28,2003,16,10.6,7.8
855,51,18,5,20,41,446,24,2023,17,12.2,14.0
642,6,13,5,4,9,1734,46,1953,14,9.2,3.8
182,6,30,1,3,91,1081,28,1977,1,12.2,5.2
223,6,18,1,8,81,1172,34,1974,2,7.6,9.0
81,29,21,14,11,10,36,27,1995,13,13.2,13.4
852,213,69,11,10,17,69,21,2021,9,17.0,14.0
373,172,6,22,5,2,0,31,1967,9,8.5,10.0
131,17,29,11,15,15,467,29,1992,6,16.8,17.4
201,25,36,12,21,1,506,35,1982,7,16.0,9.8
15,4,20,11,7,130,262,27,2002,8,8.4,9.6
16,12,8,12,21,42,14,24,2007,17,16.0,16.2
87,27,27,3,10,44,125,27,1993,19,9.0,12.2
847,3,14,11,14,13,1448,21,2019,14,14.8,16.8
22,3,7,11,11,295,685,38,2010,14,13.0,17.8
823,207,17,11,21,2,45,27,2013,18,16.5,15.8
15,7,2,1,3,18,37,33,2008,4,11.0,11.8
163,4,38,62,16,133,487,32,1980,14,6.2,15.8
373,172,57,86,3,35,52,28,1964,15,6.4,12.0
2,15,9,11,9,145,160,24,2001,6,14.8,8.8
304,187,39,1,7,66,37,33,1969,4,4.6,7.0
64,21,8,12,17,40,139,28,1998,14,14.8,9.8
383,183,9,5,17,5,9,36,1967,11,10.4,11.0
846,1,79,4,8,64,1796,22,2022,19,7.4,9.0
22,6,1,1,11,70,140,32,2005,2,7.8,5.6
41,16,13,11,13,20,195,24,2000,12,14.4,11.2
137,34,39,11,1,106,200,33,1985,8,9.6,14.0
95,3,21,12,7,116,841,31,1985,5,9.2,14.0
14,9,3,1,13,35,104,34,2006,10,12.6,13.4
823,207,14,11,19,11,63,28,2013,18,17.6,16.8
360,170,62,7,8,98,254,21,1959,11,4.8,9.8
808,4,11,1,7,11,303,25,2010,5,13.8,14.8
173,32,41,1,2,24,329,26,1984,5,8.0,11.4
20,117,39,12,15,271,37,34,2021,13,14.0,14.4
110,18,70,8,23,134,647,27,1986,18,19.8,18.2
386,11,32,11,3,5,133,36,1966,4,10.4,9.0
579,131,20,1,1,29,68,43,1954,1,1.6,5.8
197,58,45,10,15,91,118,29,1976,15,14.2,10.2
405,11,51,80,16,4,140,29,1965,16,12.0,13.4
520,110,19,1,14,2,6,31,1957,10,12.5,22.0
105,6,41,5,10,160,876,27,1984,20,12.8,9.0
4,214,14,1,10,328,28,40,2021,8,7.6,6.8
91,37,4,12,9,29,6,23,1992,8,19.2,24.0
13,15,22,3,15,115,139,21,2002,19,12.0,11.2
182,1,10,2,18,39,919,34,1983,14,15.8,9.4
825,210,13,1,17,177,359,31,2024,14,12.8,12.8
304,183,9,91,10,108,36,29,1965,18,6.8,9.6
304,1,46,1,8,29,1295,37,1973,4,12.6,11.4
18,1,3,1,8,172,673,30,2010,7,12.8,13.4
17,9,18,1,2,15,30,33,2009,1,14.4,9.4
502,32,25,68,14,0,802,26,1960,19,10.0,13.2
224,56,14,11,20,26,82,32,1979,8,20.8,20.8
815,15,5,11,15,3,480,21,2011,14,20.0,13.0
4,4,1,1,10,0,0,27,2009,5,10.0,10.0
75,20,22,67,15,31,162,26,1997,18,14.6,14.4
23,7,13,1,10,13,97,32,2007,10,13.8,13.0
18,3,70,11,18,164,332,20,2000,5,13.4,10.4
581,133,55,18,17,30,7,21,1953,13,16.2,13.6
418,170,62,11,3,37,255,27,1959,2,10.2,10.4
104,18,29,12,17,42,465,21,1992,9,20.0,11.2
280,37,49,12,18,21,361,30,1973,8,17.8,14.2
830,5,9,20,13,8,348,17,2015,16,14.0,12.2
153,5,10,11,15,18,161,20,2010,15,13.8,15.8
846,1,71,1,7,15,1698,19,2019,8,11.0,11.0
178,3,25,1,3,23,966,34,1981,4,11.8,2.4
238,32,6,6,7,4,528,34,1978,13,7.0,14.6
844,6,15,1,1,97,2336,24,2022,2,7.2,4.0
8,51,3,11,17,329,313,41,2020,15,12.2,13.8
178,63,40,11,16,97,72,29,1976,5,10.8,16.6
48,18,20,1,20,33,232,25,1999,6,15.0,17.6
844,6,75,1,8,62,2266,23,2021,6,10.2,6.8
105,6,30,80,10,157,870,27,1984,11,18.6,11.8
75,20,25,5,20,18,136,26,1997,13,13.8,9.6
21,10,11,11,18,27,55,35,2008,15,16.6,17.0
5,205,68,12,18,87,70,30,2011,14,15.2,18.0
109,35,29,1,11,55,62,25,1991,12,17.6,18.6
117,1,33,1,2,51,719,34,1989,1,2.8,4.8
173,32,37,1,5,27,335,26,1984,2,4.4,8.4
101,31,22,12,24,14,37,29,1994,12,16.2,20.2
17,9,18,1,3,157,212,34,2010,2,7.2,9.0
177,3,9,43,1,23,852,36,1985,18,6.4,12.8
90,28,25,62,24,1,23,36,1995,11,14.0,15.4
643,128,14,13,16,16,81,28,1953,6,12.4,13.0
844,6,9,1,3,90,2322,24,2022,4,10.0,9.4
832,6,18,3,0,204,2431,30,2024,16,6.4,2.4
16,10,35,4,14,68,102,27,2010,16,14.2,17.2
847,131,15,1,4,121,639,26,2024,4,9.0,6.0
172,27,14,1,8,127,574,34,1978,4,6.6,6.6
56,17,14,5,12,126,361,29,1995,13,14.8,11.4
202,25,25,11,23,56,627,25,1978,14,6.6,10.2
327,25,48,6,6,25,850,28,1972,18,12.2,15.0
40,18,6,3,13,5,11,24,2005,16,16.6,15.6
641,6,66,1,2,6,1772,45,1952,1,7.0,14.6
815,1,69,1,7,55,1464,23,2013,7,9.4,10.0
119,21,25,11,9,192,477,27,1981,7,13.6,15.6
99,39,21,11,18,46,61,27,1989,8,24.4,27.2
62,18,8,14,19,9,126,26,2002,10,17.6,15.0
127,37,36,1,12,48,33,25,1989,3,15.8,15.8
44,27,25,12,18,126,34,28,1995,7,16.0,15.4
730,149,19,13,13,2,0,34,1952,15,25.0,10.0
49,15,10,3,14,11,97,36,2003,17,14.4,12.8
21,22,9,12,19,150,21,28,2001,13,15.8,13.2
3,131,24,1,9,88,36,25,2010,4,11.4,9.4
278,82,38,11,17,29,6,29,1972,4,8.6,8.6
207,32,48,5,1,78,592,37,1977,9,12.0,12.4
289,180,32,86,4,98,123,38,1967,16,8.4,6.8
156,50,36,13,26,72,26,27,1984,8,22.2,20.8
22,11,10,5,6,63,93,34,2006,16,11.8,12.4
817,1,70,11,13,195,1757,32,2021,13,8.4,7.4
812,164,7,14,24,7,15,26,2010,18,17.4,19.0
19,8,19,11,16,10,21,28,2007,11,14.4,14.2
14,3,11,20,3,243,529,23,1994,15,11.8,8.2
243,75,14,3,23,22,16,32,1975,20,12.0,12.8
386,66,55,21,12,27,420,32,1963,19,4.6,6.8
20,9,2,1,1,102,297,25,2013,1,3.0,4.2
18,16,11,11,14,117,94,23,2003,10,11.2,8.8
184,52,21,12,24,6,6,30,1984,8,16.6,16.6
44,7,17,11,8,15,209,38,2004,14,14.6,13.6
855,51,70,11,13,10,384,23,2022,14,16.0,12.4
56,17,21,12,7,117,343,29,1995,8,14.8,19.8
307,66,20,5,14,34,170,29,1971,20,10.8,9.8
18,1,17,1,5,175,679,30,2010,1,7.8,4.6
25,22,8,20,17,25,51,26,2000,18,12.0,8.8
156,50,41,17,21,76,34,27,1984,13,14.4,16.8
815,211,1,11,10,157,0,29,2019,13,10.2,10.0
11,8,22,11,20,37,74,29,2006,15,16.4,18.8
71,3,21,11,4,84,516,33,1994,6,7.4,11.6
73,29,4,4,20,20,13,27,1996,19,16.2,14.8
847,131,39,1,3,94,585,25,2023,17,8.6,5.2
830,5,2,1,6,1,334,17,2015,7,13.0,13.0
327,25,34,1,7,31,863,27,1971,2,12.0,9.6
110,27,21,60,12,153,388,24,1984,6,13.8,13.6
39,17,4,13,13,4,9,28,2005,13,14.25,13.2
30,131,18,1,8,267,35,41,2010,7,7.8,11.4
153,5,22,11,16,23,171,20,2010,11,15.8,12.4
825,210,22,1,18,137,278,30,2022,14,15.0,13.2
21,15,22,1,7,105,71,31,2004,8,7.4,8.8
197,25,34,14,16,46,577,33,1980,14,12.4,12.0
475,172,20,1,3,6,211,31,1961,1,13.6,18.0
13,6,6,1,3,32,79,26,2007,3,2.8,6.4
4,6,11,1,5,227,2003,33,2014,2,5.2,10.8
68,25,4,12,21,20,8,24,1998,13,15.8,13.2
289,34,38,20,21,37,569,43,1972,18,10.6,12.0
321,6,14,69,8,12,1329,26,1968,19,18.0,8.4
825,210,4,11,16,108,177,27,2020,15,15.6,18.0
197,54,30,11,17,69,117,31,1978,8,15.0,11.8
855,51,4,75,15,5,374,22,2022,19,13.4,10.6
554,128,39,10,6,55,97,31,1952,16,9.4,11.6
205,25,38,11,17,9,522,35,1982,8,13.8,14.2
22,6,19,1,4,171,342,28,2000,2,8.6,8.0
55,22,6,22,3,88,176,31,1996,9,9.8,9.8
155,15,18,11,16,39,509,25,2011,9,15.2,14.2
84,25,29,11,16,139,415,27,1986,4,14.0,17.6
830,9,6,3,0,24,419,18,2016,18,8.8,6.6
119,3,7,5,11,84,750,34,1988,19,13.2,17.2
640,105,9,5,8,19,402,36,1950,17,14.6,17.6
153,5,11,11,19,0,19,19,2009,15,10.0,17.8
187,34,70,11,12,102,417,31,1977,8,14.0,12.2
578,87,14,62,12,47,98,23,1952,19,5.8,16.2
33,17,4,13,18,22,8,28,2005,12,13.2,13.0
15,7,2,1,2,71,142,30,2005,2,12.0,13.4
844,15,3,11,19,1,750,20,2018,12,13.0,14.4
306,82,34,1,8,44,20,34,1971,7,14.6,12.4
817,9,71,23,5,112,456,27,2017,17,7.8,7.0
110,15,8,12,11,3,384,35,1994,6,14.0,20.0
840,117,21,1,10,80,16,22,2021,8,9.6,11.2
4,6,2,5,19,142,676,28,2010,13,10.0,2.6
76,24,26,1,11,23,97,24,1997,9,16.6,18.0
289,180,46,3,4,75,59,40,1969,8,7.0,9.6
187,1,7,1,7,58,1015,34,1980,4,16.2,12.8
842,213,11,11,0,98,102,26,2022,12,12.4,15.4
361,182,49,5,11,5,22,26,1969,12,15.6,11.6
187,1,40,1,10,19,938,36,1982,1,11.4,7.2
306,66,39,6,16,7,44,37,1974,19,15.0,21.0
224,1,34,1,10,85,1205,28,1975,4,12.8,14.8
2,2,4,6,7,38,76,30,2007,15,5.4,10.4
173,32,27,11,4,5,291,27,1985,4,12.4,8.8
842,214,6,11,10,137,147,28,2024,10,14.0,13.8
9,3,34,12,18,83,1435,34,2019,18,17.4,16.8
222,59,70,20,8,56,48,27,1977,18,14.6,14.6
133,21,10,11,18,19,207,26,1990,9,14.8,16.6
178,3,14,1,5,33,986,34,1981,2,11.2,9.6
13,6,9,1,4,36,87,26,2007,5,6.0,2.2
657,113,19,38,8,3,186,33,1952,17,9.0,20.0
56,6,10,5,8,109,467,30,1996,14,16.4,16.8
105,25,36,1,13,188,505,25,1982,4,12.6,13.6
27,13,1,11,17,11,4,26,2006,11,16.6,16.0
24,5,13,11,13,18,97,27,2007,12,17.8,18.0
92,46,34,5,11,76,32,26,1989,13,33.4,24.4
71,3,7,6,2,70,489,34,1995,14,4.8,13.4
848,9,24,1,5,20,573,23,2019,6,6.6,5.0
839,209,69,12,22,5,71,20,2016,18,17.8,18.2
155,15,22,1,7,35,501,25,2011,13,12.8,15.8
8,1,3,1,22,52,104,26,2006,3,1.8,10.4
817,4,3,60,10,151,714,29,2019,18,12.0,13.8
813,3,13,11,17,49,1203,28,2013,17,14.4,14.6
8,6,1,1,1,35,70,27,2007,1,6.6,3.2
857,1,69,21,10,17,1866,22,2023,17,6.6,2.4
15,4,7,7,3,96,193,29,2004,16,3.4,7.0
119,3,27,1,1,44,632,37,1991,1,11.4,13.2
589,105,6,5,0,1,143,56,1956,18,30.0,4.8
832,5,13,131,10,10,353,20,2015,17,13.8,11.8
759,105,39,24,15,0,377,32,1952,17,10.0,20.2
110,25,6,12,19,16,172,34,1993,10,18.6,20.0
815,1,18,1,19,56,1466,23,2013,6,9.2,8.4
8,6,5,1,4,21,42,28,2008,3,4.8,5.0
63,25,7,5,14,83,77,29,1996,14,13.2,12.0
202,6,36,4,17,13,959,29,1981,20,8.4,15.4
822,15,1,11,13,225,793,34,2024,14,17.6,14.4
35,16,9,11,9,58,120,31,2002,4,13.8,13.2
88,29,30,4,20,7,98,32,1993,19,16.4,14.8
762,105,14,5,16,0,386,44,1952,20,10.0,17.2
498,6,55,5,4,8,1688,31,1954,16,9.8,9.0
8,6,70,1,3,261,2117,37,2017,5,9.2,6.0
4,1,1,76,12,274,1585,35,2017,14,10.8,13.6
822,131,14,1,3,132,423,30,2019,2,6.2,3.4
13,3,4,12,9,256,1347,36,2017,13,8.8,12.6
223,6,46,1,4,129,1274,32,1971,6,15.4,15.2
178,26,14,12,18,12,81,39,1986,6,14.2,10.4
4,6,14,1,1,153,698,29,2010,1,9.2,6.6
341,167,55,69,2,56,56,32,1966,16,5.4,6.0
825,4,3,11,22,21,589,23,2016,11,11.4,13.2
373,176,30,5,3,1,2,30,1967,16,1.0,13.5
20,9,20,1,3,71,235,24,2011,4,1.4,2.4
418,170,58,12,5,35,239,27,1959,7,12.2,12.4
173,32,25,22,5,81,442,21,1980,19,9.0,10.4
173,58,43,12,20,98,21,21,1979,7,11.0,17.6
307,66,14,13,17,25,142,30,1972,11,11.4,12.4
182,1,20,1,15,28,898,35,1984,4,1.4,6.0
8,6,22,1,10,268,2131,38,2017,5,10.2,13.0
250,63,34,13,18,54,169,28,1973,13,14.2,15.4
828,15,24,11,22,55,705,26,2016,15,14.6,14.2
131,25,21,7,6,18,229,27,1991,14,10.2,15.8
538,120,19,1,23,1,0,32,1959,13,32.0,10.0
846,1,9,1,6,69,1806,22,2022,6,11.4,11.2
11,8,11,11,19,14,28,30,2007,15,14.0,15.8
105,25,6,4,20,205,545,24,1981,10,8.2,13.2
356,191,55,1,4,46,64,40,1966,1,5.0,6.4
79,25,9,11,8,56,143,31,1994,6,16.0,11.4
83,18,4,4,18,6,317,24,1996,20,12.6,16.8
811,164,24,12,23,17,37,27,2010,19,18.8,18.4
87,1,29,12,10,14,511,29,1995,4,10.4,10.4
173,32,14,1,11,78,437,23,1981,4,7.8,14.0
57,1,8,1,5,91,463,27,1996,5,6.4,7.6
13,6,17,1,6,137,1872,29,2011,6,8.0,5.8
251,37,39,12,25,10,222,30,1977,10,20.4,21.4
262,58,47,1,16,0,93,34,1977,9,10.0,11.8
44,16,22,26,16,49,135,36,2002,17,11.2,9.6
830,9,18,1,3,161,693,25,2022,6,2.2,3.2
14,1,4,1,4,144,322,29,2000,2,7.4,4.4
581,6,25,12,11,8,1575,25,1957,6,9.6,10.6
731,119,19,1,17,1,1,37,1951,6,19.0,12.0
102,32,14,1,4,109,244,27,1987,2,3.4,13.8
177,56,18,11,15,93,44,31,1980,9,18.8,15.2
289,180,49,3,3,67,26,40,1969,13,13.4,9.4
63,15,20,86,19,22,184,33,2000,19,10.6,11.2
20,6,17,1,1,201,2146,30,2018,8,2.0,5.2
21,22,18,1,5,158,36,27,2000,2,8.6,8.8
39,17,7,22,17,7,15,28,2005,19,15.6,14.4
118,53,30,3,14,136,79,27,1982,20,8.2,7.8
122,41,14,1,12,27,22,28,1991,8,18.4,16.8
822,131,70,1,1,140,439,30,2020,1,5.8,7.2
840,117,75,11,17,81,18,22,2021,14,7.4,12.2
16,15,69,4,9,125,621,31,2014,18,17.0,17.0
813,3,22,1,14,14,1134,26,2011,14,12.4,12.8
839,214,24,1,12,132,130,27,2023,12,9.8,8.6
815,211,13,1,7,169,24,29,2019,6,14.2,13.0
49,17,8,11,8,52,191,33,2000,7,14.8,11.6
119,51,20,11,9,158,60,30,1984,6,11.6,12.4
347,183,46,36,9,52,87,34,1964,15,14.0,10.0
197,25,30,1,9,56,599,32,1979,3,14.8,17.6
475,32,60,1,1,15,832,31,1960,1,6.8,11.2
1,131,22,1,7,335,610,39,2024,9,10.0,11.0
71,17,70,11,11,8,225,38,1999,8,12.8,5.4
178,3,6,1,7,26,972,34,1981,2,7.4,7.2
197,25,39,1,17,50,585,34,1980,5,14.6,14.6
387,6,39,3,5,3,1359,34,1966,16,8.333333333333334,4.6
45,17,19,4,17,7,55,25,2004,19,15.6,10.0
4,117,21,11,20,386,155,42,2024,19,7.0,12.0
304,187,51,13,2,67,41,33,1969,8,4.0,7.8
30,6,4,1,1,41,187,35,2004,1,4.8,2.4
223,58,45,106,22,25,57,38,1978,15,16.6,20.2
328,25,6,12,8,18,837,32,1972,4,13.2,15.0
8,51,3,1,14,333,321,41,2021,11,14.0,14.0
64,15,70,1,16,25,225,29,1999,6,11.8,15.0
41,16,9,20,16,11,177,24,2000,19,10.8,11.8
163,6,9,1,1,88,916,35,1983,5,11.2,9.8
840,117,9,1,8,155,166,25,2024,7,11.4,13.0
4,6,9,1,1,186,1921,30,2012,2,3.6,7.6
154,208,14,130,8,75,138,29,2015,19,10.4,12.2
51,18,8,13,20,9,93,24,2003,14,12.8,12.8
1,131,3,1,9,209,356,33,2018,3,3.6,3.0
808,4,13,1,23,12,305,25,2010,9,11.8,9.2
182,1,14,23,10,57,956,33,1982,18,4.2,8.4
71,3,29,1,3,113,573,33,1993,3,2.0,4.6
314,34,14,22,9,29,604,27,1971,20,10.0,6.8
37,1,18,1,12,7,139,35,2006,8,8.6,9.4
839,214,32,1,15,129,124,27,2023,10,14.2,10.6
1,131,78,1,6,354,648,39,2024,12,8.4,4.4
44,7,22,12,10,16,211,38,2004,14,13.4,15.0
427,172,53,14,13,11,124,44,1962,7,12.4,12.4
839,10,24,1,9,28,381,21,2017,8,9.0,9.2
403,54,39,22,13,12,150,36,1963,16,14.0,17.0
356,34,13,98,6,71,640,37,1963,15,12.8,13.8
16,10,17,20,18,2,4,26,2009,17,13.0,13.75
102,3,18,20,1,0,513,34,1994,13,10.0,9.8
155,15,10,11,12,12,456,23,2010,11,13.2,12.2
221,51,43,22,3,3,163,35,1980,16,14.333333333333334,15.0
346,180,13,51,9,38,76,31,1968,7,10.8,9.2
57,1,22,1,5,16,313,33,2001,4,9.4,9.0
4,4,9,11,10,7,14,27,2009,14,7.8,12.8
95,32,43,12,17,163,386,28,1982,7,10.4,15.2
57,1,4,11,10,89,459,27,1996,5,9.6,9.6
163,4,46,11,6,139,499,32,1980,7,10.8,13.8
55,20,18,11,15,2,4,36,2001,8,9.0,13.0
456,125,39,5,11,45,25,31,1953,18,15.6,15.4
18,1,7,1,9,255,1479,34,2014,4,10.2,10.4
77,6,22,80,11,61,541,35,1994,18,13.4,13.0
350,195,32,12,17,12,19,33,1968,8,14.4,11.2
65,15,6,11,9,38,251,33,1998,7,12.4,11.0
815,9,15,11,13,276,774,34,2024,10,9.0,7.6
362,191,30,62,16,1,0,33,1969,9,11.0,10.0
842,9,73,7,0,29,539,23,2019,17,10.8,5.2
95,3,6,1,5,25,613,37,1991,2,19.0,14.8
20,6,14,1,3,171,2086,29,2016,3,9.0,6.0
358,191,45,51,9,21,7,26,1968,13,4.4,13.2
178,58,39,5,13,90,103,30,1977,17,13.0,13.8
57,1,22,1,5,98,477,28,1996,3,9.0,12.2
307,66,25,12,13,18,106,30,1972,9,11.0,13.4
200,1,16,5,8,67,1153,31,1977,16,12.6,7.6
403,6,20,1,10,49,1556,31,1958,9,7.6,3.8
187,34,39,1,13,144,481,28,1974,7,12.0,16.0
22,6,2,27,12,71,142,32,2005,14,6.6,9.0
250,204,70,3,18,13,48,31,1976,17,6.6,12.4
441,172,14,13,27,2,216,29,1961,10,25.5,20.4
8,6,22,11,10,208,2012,34,2014,12,7.6,12.8
110,25,8,14,25,18,176,34,1993,15,16.4,18.4
137,22,10,5,8,8,345,38,1991,17,11.2,11.4
347,167,32,12,12,34,83,36,1966,6,13.4,5.8
8,6,15,1,7,207,2010,34,2014,8,10.4,9.0
140,6,14,11,10,83,859,29,1985,5,12.6,9.4
18,11,5,1,6,65,96,26,2006,4,9.2,9.0
14,1,14,5,4,186,406,27,1998,18,5.6,6.4
172,27,14,5,7,111,555,35,1979,15,6.6,9.0
817,213,18,11,17,236,160,34,2023,13,12.0,11.8
117,1,7,1,2,133,881,29,1984,3,7.0,8.0
199,34,40,1,6,97,440,33,1975,3,5.0,6.0
65,22,36,1,10,157,392,24,1989,4,16.2,2.8
21,22,14,11,14,154,29,28,2001,10,8.8,14.2
20,9,17,1,11,83,259,24,2012,5,8.0,5.0
4,214,39,1,13,350,72,41,2022,6,6.8,7.4
8,6,11,131,5,222,2039,35,2015,18,8.4,7.8
163,4,10,1,3,106,434,34,1982,2,14.8,10.6
831,15,24,11,19,39,706,24,2016,16,15.0,14.2
830,9,3,1,5,82,534,21,2019,4,2.2,4.6
807,4,7,11,7,164,723,31,2019,7,15.4,13.4
20,6,11,11,5,243,2229,33,2020,6,14.4,10.8
356,34,14,3,8,9,631,44,1970,12,9.6,9.0
21,22,13,1,8,153,27,28,2001,3,10.4,11.2
176,57,43,69,19,60,15,29,1981,9,11.4,18.6
118,29,9,11,8,8,115,38,1993,6,15.4,15.4
18,1,69,11,12,265,1499,34,2014,12,8.2,7.6
1,131,69,20,17,350,640,39,2024,20,5.8,5.8
63,25,18,12,12,92,95,28,1995,7,13.8,13.0
848,3,1,1,20,40,1545,26,2022,10,8.0,15.4
233,58,25,12,18,15,45,27,1978,17,14.0,14.6
3,131,18,1,1,183,269,30,2015,1,5.4,1.6
360,170,59,1,6,92,204,22,1960,2,5.4,15.6
25,22,8,11,10,57,115,24,1998,5,9.4,6.6
479,118,59,20,5,30,21,26,1958,11,8.2,6.8
280,82,32,14,11,56,53,28,1970,9,10.4,9.2
203,6,36,101,7,6,960,31,1981,16,15.4,18.8
265,26,25,12,25,7,99,31,1974,11,21.0,15.8
19,8,13,11,20,17,35,28,2007,16,15.6,15.4
427,6,25,12,5,54,1646,37,1955,3,12.4,12.4
844,6,70,130,14,43,2228,22,2020,19,6.2,8.0
55,6,4,1,7,175,634,27,1991,4,9.4,14.2
9,2,1,4,2,17,35,23,2008,9,9.6,7.2
846,1,11,1,4,72,1812,22,2022,7,8.8,9.4
345,66,14,5,15,34,275,28,1968,14,6.6,10.6
1,131,9,1,1,217,372,33,2018,2,5.2,9.0
512,114,19,1,33,5,23,33,1955,4,15.0,16.0
840,3,17,4,10,1,1342,18,2017,20,16.0,13.2
586,105,25,3,12,5,136,42,1956,9,17.8,6.2
848,9,24,1,5,37,607,24,2020,4,8.6,6.2
364,66,60,5,3,82,501,29,1960,20,13.2,12.6
71,17,11,1,4,27,263,37,1998,4,13.2,6.2
199,34,20,5,6,131,539,31,1973,17,9.2,15.6
